RPP1  Regional Price Parities,,,,
 ,,,,
Bureau of Economic Analysis ,,,,
Metropolitan Statistical Area,,,,
GeoFips,GeoName,LineCode,Description,2013
32780,"Medford, OR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.4
32780,"Medford, OR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",1,RPPs: All items,92.1
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.1
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
32900,"Merced, CA (Metropolitan Statistical Area)",1,RPPs: All items,95.8
32900,"Merced, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
32900,"Merced, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.5
32900,"Merced, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",1,RPPs: All items,105.2
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,99.7
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,128.8
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.3
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",1,RPPs: All items,85
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,91.2
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.3
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,88.6
33220,"Midland, MI (Metropolitan Statistical Area)",1,RPPs: All items,92.5
33220,"Midland, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
33220,"Midland, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77.6
33220,"Midland, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
33260,"Midland, TX (Metropolitan Statistical Area)",1,RPPs: All items,98.3
33260,"Midland, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
33260,"Midland, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,112.7
33260,"Midland, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",1,RPPs: All items,95.2
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,96.3
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.6
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.2
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",1,RPPs: All items,102.7
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",2,  RPPs: Goods,102.1
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,110
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.9
33540,"Missoula, MT (Metropolitan Statistical Area)",1,RPPs: All items,96.2
33540,"Missoula, MT (Metropolitan Statistical Area)",2,  RPPs: Goods,98.8
33540,"Missoula, MT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.1
33540,"Missoula, MT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
33660,"Mobile, AL (Metropolitan Statistical Area)",1,RPPs: All items,88.4
33660,"Mobile, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
33660,"Mobile, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,65
33660,"Mobile, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
33700,"Modesto, CA (Metropolitan Statistical Area)",1,RPPs: All items,99.3
33700,"Modesto, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
33700,"Modesto, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,101.6
33700,"Modesto, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
33740,"Monroe, LA (Metropolitan Statistical Area)",1,RPPs: All items,87.2
33740,"Monroe, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
33740,"Monroe, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,59.8
33740,"Monroe, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.2
33780,"Monroe, MI (Metropolitan Statistical Area)",1,RPPs: All items,95.5
33780,"Monroe, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,99.6
33780,"Monroe, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.5
33780,"Monroe, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.1
33860,"Montgomery, AL (Metropolitan Statistical Area)",1,RPPs: All items,89.9
33860,"Montgomery, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
33860,"Montgomery, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.9
33860,"Montgomery, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
34060,"Morgantown, WV (Metropolitan Statistical Area)",1,RPPs: All items,88.2
34060,"Morgantown, WV (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
34060,"Morgantown, WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,78.7
34060,"Morgantown, WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
34100,"Morristown, TN (Metropolitan Statistical Area)",1,RPPs: All items,82.6
34100,"Morristown, TN (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
34100,"Morristown, TN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,63.9
34100,"Morristown, TN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",1,RPPs: All items,98.2
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.8
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,103.8
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
34620,"Muncie, IN (Metropolitan Statistical Area)",1,RPPs: All items,90.4
34620,"Muncie, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
34620,"Muncie, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.3
34620,"Muncie, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
34740,"Muskegon, MI (Metropolitan Statistical Area)",1,RPPs: All items,88.9
34740,"Muskegon, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
34740,"Muskegon, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,65.8
34740,"Muskegon, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",1,RPPs: All items,92
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.4
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.9
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
34900,"Napa, CA (Metropolitan Statistical Area)",1,RPPs: All items,117.9
34900,"Napa, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,107.9
34900,"Napa, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,158.4
34900,"Napa, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,108.7
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",1,RPPs: All items,99.1
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,114
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",1,RPPs: All items,93.8
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,86.4
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.2
35100,"New Bern, NC (Metropolitan Statistical Area)",1,RPPs: All items,87.3
35100,"New Bern, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
35100,"New Bern, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77.7
35100,"New Bern, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",1,RPPs: All items,113.1
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",2,  RPPs: Goods,108.2
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,117.2
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,115.7
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",1,RPPs: All items,96.2
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.4
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",1,RPPs: All items,122.3
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",2,  RPPs: Goods,108.8
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,157.2
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,118.9
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",1,RPPs: All items,89.6
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67.5
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",1,RPPs: All items,98.8
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,109.1
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",1,RPPs: All items,100.8
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,113.8
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
36100,"Ocala, FL (Metropolitan Statistical Area)",1,RPPs: All items,91.5
36100,"Ocala, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
36100,"Ocala, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,78.2
36100,"Ocala, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
36140,"Ocean City, NJ (Metropolitan Statistical Area)",1,RPPs: All items,108.4
36140,"Ocean City, NJ (Metropolitan Statistical Area)",2,  RPPs: Goods,104.1
36140,"Ocean City, NJ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,114.6
36140,"Ocean City, NJ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,108.9
36220,"Odessa, TX (Metropolitan Statistical Area)",1,RPPs: All items,95.2
36220,"Odessa, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
36220,"Odessa, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91.6
36220,"Odessa, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",1,RPPs: All items,95.9
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.1
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",1,RPPs: All items,92.5
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.6
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",1,RPPs: All items,104.5
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,105
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,111
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,101
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",1,RPPs: All items,94.3
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.5
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",1,RPPs: All items,97.9
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,104.3
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",1,RPPs: All items,92.1
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,76.5
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
36980,"Owensboro, KY (Metropolitan Statistical Area)",1,RPPs: All items,87.4
36980,"Owensboro, KY (Metropolitan Statistical Area)",2,  RPPs: Goods,97
36980,"Owensboro, KY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,61.7
36980,"Owensboro, KY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.1
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",1,RPPs: All items,114.4
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,99.7
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,170.6
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,103.3
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.1
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,92
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
37460,"Panama City, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.5
37460,"Panama City, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.9
37460,"Panama City, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.3
37460,"Panama City, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.1
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",1,RPPs: All items,86.4
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,56.5
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",1,RPPs: All items,94.4
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,89.2
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
37900,"Peoria, IL (Metropolitan Statistical Area)",1,RPPs: All items,91.9
37900,"Peoria, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
37900,"Peoria, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.4
37900,"Peoria, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.5
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1,RPPs: All items,107.9
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2,  RPPs: Goods,104.1
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,113.1
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,108.9
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",1,RPPs: All items,98.6
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,99.7
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.3
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.1
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1,RPPs: All items,84.6
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2,  RPPs: Goods,96.8
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,52.8
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1,RPPs: All items,94.2
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,96
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,78.8
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.2
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1,RPPs: All items,96.2
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
38340,"Pittsfield, MA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91.1
38340,"Pittsfield, MA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
38540,"Pocatello, ID (Metropolitan Statistical Area)",1,RPPs: All items,90.1
38540,"Pocatello, ID (Metropolitan Statistical Area)",2,  RPPs: Goods,98.8
38540,"Pocatello, ID (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,71.9
38540,"Pocatello, ID (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1,RPPs: All items,100.7
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2,  RPPs: Goods,97.9
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,110.6
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1,RPPs: All items,100.7
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.1
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,110.8
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.6
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.8
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.1
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
39140,"Prescott, AZ (Metropolitan Statistical Area)",1,RPPs: All items,95.6
39140,"Prescott, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,98.8
39140,"Prescott, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,92.8
39140,"Prescott, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1,RPPs: All items,99.3
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,100.7
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",1,RPPs: All items,97.3
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,92
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
39380,"Pueblo, CO (Metropolitan Statistical Area)",1,RPPs: All items,92.8
39380,"Pueblo, CO (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
39380,"Pueblo, CO (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.1
39380,"Pueblo, CO (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",1,RPPs: All items,94.8
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
39540,"Racine, WI (Metropolitan Statistical Area)",1,RPPs: All items,93.5
39540,"Racine, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,96.3
39540,"Racine, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.4
39540,"Racine, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.2
39580,"Raleigh, NC (Metropolitan Statistical Area)",1,RPPs: All items,95.6
39580,"Raleigh, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
39580,"Raleigh, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,93.7
39580,"Raleigh, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
39660,"Rapid City, SD (Metropolitan Statistical Area)",1,RPPs: All items,92.3
39660,"Rapid City, SD (Metropolitan Statistical Area)",2,  RPPs: Goods,96.1
39660,"Rapid City, SD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,82.7
39660,"Rapid City, SD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.4
39740,"Reading, PA (Metropolitan Statistical Area)",1,RPPs: All items,96
39740,"Reading, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
39740,"Reading, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,90.1
39740,"Reading, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
39820,"Redding, CA (Metropolitan Statistical Area)",1,RPPs: All items,98.4
39820,"Redding, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
39820,"Redding, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.1
39820,"Redding, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
39900,"Reno, NV (Metropolitan Statistical Area)",1,RPPs: All items,99.4
39900,"Reno, NV (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
39900,"Reno, NV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,102.2
39900,"Reno, NV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
40060,"Richmond, VA (Metropolitan Statistical Area)",1,RPPs: All items,96.2
40060,"Richmond, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
40060,"Richmond, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.4
40060,"Richmond, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",1,RPPs: All items,106
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,99.7
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,120.1
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,103.3
40220,"Roanoke, VA (Metropolitan Statistical Area)",1,RPPs: All items,90.9
40220,"Roanoke, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.9
40220,"Roanoke, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,75.6
40220,"Roanoke, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
40340,"Rochester, MN (Metropolitan Statistical Area)",1,RPPs: All items,93
40340,"Rochester, MN (Metropolitan Statistical Area)",2,  RPPs: Goods,95.9
40340,"Rochester, MN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.1
40340,"Rochester, MN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.3
40380,"Rochester, NY (Metropolitan Statistical Area)",1,RPPs: All items,97.2
40380,"Rochester, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
40380,"Rochester, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.4
40380,"Rochester, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
40420,"Rockford, IL (Metropolitan Statistical Area)",1,RPPs: All items,91.9
40420,"Rockford, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
40420,"Rockford, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,76.8
40420,"Rockford, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",1,RPPs: All items,86.9
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,59
